Id,Indicador,Clasificacion,Linea,Periodicidad,Meta,Objetivo,Orden CMI,Nivel
34,Plan anual Secretaría General,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,407.0,Nivel 1
415.1,Plan anual Gerencia de operaciones,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,408.0,Nivel 1
415.2,Plan anual Gerencia de servicio y permanencia,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,409.0,Nivel 1
415.10,Plan anual Gerencia de tecnologÍa e innovación digital,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,410.0,Nivel 1
415.3,Plan anual BI y analitica,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,411.0,Nivel 1
415.4,Plan anual Facultad registro y control,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,412.0,Nivel 1
415.5,Plan anual Dirección de experiencia e inclusión,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,413.0,Nivel 1
415.6,Plan anual Direccion bienestar universitario y huella grancolombiana,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,414.0,Nivel 1
42,Plan anual Gerencia de matriculas,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,415.0,Nivel 1
43,Plan anual Gerencia de mercadeo,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,416.0,Nivel 1
44,Plan anual Dirección de contabilidad,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,417.0,Nivel 1
45,Plan anual Dirección de infraestructura,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,418.0,Nivel 1
46,Plan anual Dirección planeación financiera y tesorería,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,419.0,Nivel 1
47,Plan anual Dirección de relacionamiento de CSU,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,420.0,Nivel 1
48,Plan anual Jefatura administrativa,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,421.0,Nivel 1
49,Plan anual Jefatura de compras,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,422.0,Nivel 1
418.1,Plan anual Dirección aseguramiento de la calidad,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,423.0,Nivel 1
418.2,Plan anual Dirección investigación innovación y creación,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,424.0,Nivel 1
418.3,Plan anual Dirección relaciones nacionales e internacionales,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,425.0,Nivel 1
418.4,Plan anual Secretaria academica y de extensión,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,426.0,Nivel 1
418.5,Plan anual Dirección  de docencia,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,427.0,Nivel 1
418.6,Plan anual Dirección de currículo presencial y virtual,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,428.0,Nivel 1
418.7,Plan anual Facultad ingeniería diseño e innovación,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,429.0,Nivel 1
418.8,Plan anual Facultad negocios gestión y sostenibilidad,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,430.0,Nivel 1
418.9,Plan anual Facultad sociedad cultura y creatividad,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,431.0,Nivel 1
59,Plan anual FNGS-ADMON Y COMP- ADM DE EMPRESAS,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,432.0,Nivel 1
60,Plan anual FNGS-CONTABILID INTERN-CONTADURIA,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,433.0,Nivel 1
61,Plan anual FSCC- DERECHO Y GOBIERNO-DERECHO,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,434.0,Nivel 1
62,Plan anual FIDI-DISEÑO - DISEÑO GRAFICO,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,435.0,Nivel 1
63,Plan anual FIDI-TIC -INGENIERIA DE SISTEMAS,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,436.0,Nivel 1
64,Plan anual FIDI-OPINA-INGENIERIA INDUSTRIAL,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,437.0,Nivel 1
65,Plan anual FNGS-NEG Y DLLO INTER-NEGOCIOS INTERNACIONALES,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,438.0,Nivel 1
66,"Plan anual FSCC- EST.PSIC,TH Y SOC- PSICOLOGIA",Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,439.0,Nivel 1
67,Plan anual DIRECCIÓN DE MATRÍCULAS,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,440.0,Nivel 1
75,Plan anual COORDINACIÓN COMERCIAL B2G,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,441.0,Nivel 1
76,Plan anual JEFE DE SERVICIO,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,442.0,Nivel 1
96,"Productos de investigación, innovación y creación",Estratégico,Calidad,Anual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,8.0,Nivel 1
14.1,Estudiantes Presencial,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,26.0,Nivel 1
14.2,Estudiantes Virtual,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,27.0,Nivel 1
14.3,Estudiantes Pregrado,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,28.0,Nivel 1
14.4,Estudiantes Posgrado,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,29.0,Nivel 1
386.1,Total Ingresos B2B,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,78.0,Nivel 1
386.2,Total Ingresos B2G,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,79.0,Nivel 1
386.3,Otros ingresos (Cursos -Opciones de grado),Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,80.0,Nivel 1
Med 1,Total Estudiantes  Sede Medellín,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,456.0,Nivel 1
Med 1.1,Estudiante nuevos presencial pregrado,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,457.0,Nivel 1
Med 1.2,Estudiante nuevos presencial posgrado,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,458.0,Nivel 1
Med 1.3,Total estudiantes nuevos presencial Medellin ,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,459.0,Nivel 1
Med 1.4,Estudiantes antiguos presencial Medellin ,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,460.0,Nivel 1
Med 2,Total Estudiantes Pregrado nuevos y antiguos Medellín ,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,461.0,Nivel 1
Med 3,Estudiantes Postgrado antiguos,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,462.0,Nivel 1
Med 4,Total estudiantes Postgrado antiguos y nuevos Medellin,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,463.0,Nivel 1
Med 2.1,Estudiantes virtuales pregrado nuevos ,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,464.0,Nivel 1
Med 4.1,Estudiantes virtuales posgrado nuevos ,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,465.0,Nivel 1
Med 2.2,Estudiantes virtuales pregrado antiguos - Medellín,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,466.0,Nivel 1
Med 4.2,Estudiantes virtuales posgrado antiguos - Medellín,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,467.0,Nivel 1
Med 5,Total Estudiantes virtuales antiguos-Antioquia,Estratégico,Expansión,Semestral,"En el 2026, alcanzar una población estudiantil superior a 70.000 estudiantes ",Crecer con compromiso social ,468.0,Nivel 1
Med 6,Ingresos Educación para la vida,Estratégico,Educación_para_toda_la_vida,Semestral,Incrementar en más del 50% los ingresos de B2B Y B2G para el año 2026,Impulsar y potenciar la educación continua,474.0,Nivel 1
Med 7,Satisfacción NPS,Estratégico,Experiencia,Semestral,Innovar en el modelo de bienestar universitario para velar por la calidad de vida de todos los actores del POLI.,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,469.0,Nivel 1
Med 8,Tasa de permanencia ,Estratégico,Experiencia,Semestral,Alcanzar una tasa de permanencia intersemestral superior al 90%,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,470.0,Nivel 1
Med 9,Satisfacción SSI ,Estratégico,Experiencia,Semestral,Alcanzar a una satisfacción del servicio superior al 85%.,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,471.0,Nivel 1
Med 10,Total ingresos sede,Estratégico,Sostenibilidad,Semestral,Incrementar los ingresos y el presupuesto de inversión en proyectos institucionales,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,472.0,Nivel 1
Med 11,EBITDA sede,Estratégico,Sostenibilidad,Semestral,Incrementar los ingresos y el presupuesto de inversión en proyectos institucionales,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,473.0,Nivel 1
Med 12,Ejecución Presupuestal ,Estratégico,Sostenibilidad,Semestral,Incrementar los ingresos y el presupuesto de inversión en proyectos institucionales,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,475.0,Nivel 1
Med 13,Eficiencia OPEX ,Estratégico,Sostenibilidad,Semestral,Incrementar los ingresos y el presupuesto de inversión en proyectos institucionales,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,476.0,Nivel 1
Med 14,Cumplimiento proyecto Certificación SGA - medellín,Operativo,Sostenibilidad,Semestral,Promover una cultura de protección y cuidado del medio ambiente,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",477.0,Nivel 3
Med 15,Cumplimiento del Plan Anual,Estratégico,Transformación_Organizacional,Semestral,"Promover el uso de los datos, a partir del diseño e implementación de soluciones analíticas",Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,478.0,Nivel 1
Med 16,Convenios con impacto en ingresos adicionales,Operativo,Sostenibilidad,Anual,Incrementar los ingresos y el presupuesto de inversión en proyectos institucionales,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,479.0,Nivel 3
Med 17,Medición Clima organizacional Sede - Great Place to work,Operativo,Transformación_Organizacional,Semestral,Estar en el ranking de la 100 mejores empresas para trabajar en Colombia ,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",480.0,Nivel 3
10.1,Acreditación Institucional - Fase I,Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,12.0,Nivel 1
13.1,Diseño del Modelo de Experiencia Institucional - Fase 1,Estratégico,Experiencia,Mensual,"Diseñar e implementar el Modelo de experiencia institucional donde se definan los principios, valores, cualidades, indicadores y variables.",Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,37.0,Nivel 1
97,Lanzamiento de nuevos programas presencial,Estratégico,Expansión,Semestral,Diseñar un portafolio relevante y competitivo que garantice el crecimiento continuo del Poli.,Crecer con compromiso social ,151.0,Nivel 1
98,Lanzamiento de nuevos programas virtual,Estratégico,Expansión,Semestral,Diseñar un portafolio relevante y competitivo que garantice el crecimiento continuo del Poli.,Crecer con compromiso social ,152.0,Nivel 1
427,Consumo de Agua per Cápita Semestral,Operativo,Sostenibilidad,Semestral,,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",256.0,Nivel 3
428,Consumo de Energía Eléctrica per Cápita Semestral,Operativo,Sostenibilidad,Semestral,,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",257.0,Nivel 3
429,Generación de Residuos Sólidos per Cápita Semestral,Operativo,Sostenibilidad,Semestral,,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",258.0,Nivel 3
430,Cumplimiento ingresos por matriculas,Estratégico,Sostenibilidad,Semestral,,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,259.0,Nivel 1
431,Gestión de casos de salud que impactan a los colaboradores,Operativo,Transformación_Organizacional,Trimestral,,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",356.0,Nivel 3
432,Intervención a la gestión del riesgo de los colaboradores,Operativo,Transformación_Organizacional,Trimestral,,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",357.0,Nivel 3
433,Generación de Residuos Peligrosos per Cápita Semestral,Operativo,Sostenibilidad,Semestral,,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",260.0,Nivel 3
434,Generación de Residuos Peligroso Mensual,Operativo,Sostenibilidad,Mensual,,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",261.0,Nivel 3
435,Disminución de la Generación de Residuos Peligrosos per Cápita,Operativo,Sostenibilidad,Semestral,,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",262.0,Nivel 3
436,ANS documentos operativos,Operativo,Transformación_Organizacional,Mensual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,358.0,Nivel 3
108.1,Nivel de Satisfacción Servicios Prestados - Planeación Estratégica,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,194.0,Nivel 3
108.3,Nivel de Satisfacción Servicios Prestados - Servicio de Salud,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,195.0,Nivel 3
117,Nivel de Satisfacción Servicios Prestados - Gestión ambiental,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,196.0,Nivel 3
109,Nivel de Satisfacción Servicios Prestados - Comunicaciones Internas,Operativo,Transformación_Organizacional,Anual,,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",197.0,Nivel 3
108.5,Nivel de Satisfacción Servicios Prestados - Administración de Servicios Generales,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,198.0,Nivel 3
108.6,Nivel de Satisfacción Servicios Prestados - Contabilidad,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,199.0,Nivel 3
108.7,Nivel de Satisfacción Servicios Prestados - Tesorería,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,200.0,Nivel 3
108.8,Nivel de Satisfacción Servicios Prestados - Gestión jurídica y normativa,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,201.0,Nivel 3
437,Nivel de Satisfacción Servicios Prestados - Gestión de riesgos,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,202.0,Nivel 3
108.9,Nivel de Satisfacción Servicios Prestados - Gestión de Proyectos,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,203.0,Nivel 3
108.10,Nivel de Satisfacción Servicios Prestados - Centro de Medios Audiovisuales,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,204.0,Nivel 3
108.11,Nivel de Satisfacción Servicios Prestados - Desempeño Institucional,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,205.0,Nivel 3
108.15,Nivel de Satisfacción Servicios Prestados - Datos y Analítica,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,206.0,Nivel 3
108.12,Nivel de Satisfacción Servicios Prestados - Prácticas,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,207.0,Nivel 3
108.13,"Nivel de Satisfacción Servicios Prestados - Formación para la investigación, creación e innovación",Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,208.0,Nivel 3
108.14,Nivel de Satisfacción Servicios Prestados - Registro y Control,Operativo,Experiencia,Anual,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,209.0,Nivel 3
438,Seguimiento de asignación docente a NRC Pregrado-Posgrado Virtual,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,359.0,Nivel 3
439,Disponibilidad de catálogo de asignaturas pregrado y posgrado virtual,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,360.0,Nivel 3
440,Aseguramiento de matricula académica virtual,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,361.0,Nivel 3
999,Presupuesto nomina docente,Estratégico,Sostenibilidad,Semestral,,Promover una cultura de optimización de recursos financieros como apalancador de la estrategia,263.0,Nivel 1
998,Renovaciones de Registro Calificado Radicadas en el Ministerio de Educación Nacional,Estratégico,Calidad,Semestral,,Fortalecer la oferta educativa y la innovación curricular,131.0,Nivel 1
441,Cumplimiento a cronograma de proyectos 2024,Estratégico,Transformación_Organizacional,Mensual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,362.0,Nivel 1
442,Participación de docentes invitados en eventos académicos virtuales en Poli,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,210.0,Nivel 3
443,Participación de estudiantes invitados en eventos académicos virtuales en Poli,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,211.0,Nivel 3
444,CES Proceso de grados,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,363.0,Nivel 3
445,Oportunidad Tiempos de respuesta solicitud de certificados,Operativo,Transformación_Organizacional,Mensual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,364.0,Nivel 3
446,Oportunidad Tiempos de respuesta homologaciones,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,365.0,Nivel 3
447,Participación en actividades culturales,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,212.0,Nivel 3
448,Participación en actividades de formación,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,213.0,Nivel 3
449,Cumplimiento de planes de monitoreo en la gestión del riesgo,Operativo,Transformación_Organizacional,Trianual,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,366.0,Nivel 3
450,Riesgos Materializados,Operativo,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,367.0,Nivel 3
451,% Participación de publicaciones positiva,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,368.0,Nivel 3
452,Seguimiento a eventos internos y externos institucionales,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,369.0,Nivel 3
453,Número de cursos diseñados,Operativo,Calidad,Trimestral,,Fortalecer la oferta educativa y la innovación curricular,132.0,Nivel 3
454,Satisfacción de la calidad del contenido,Estratégico,Calidad,Trimestral,,Fortalecer la oferta educativa y la innovación curricular,133.0,Nivel 1
455,ANS Diseño de contenidos virtuales,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,370.0,Nivel 1
456,Impacto de campañas de Mailing,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,214.0,Nivel 3
457,Apertura de enlaces en mensajes de texto,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,215.0,Nivel 3
458,Visitas a Pagina Web,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,216.0,Nivel 3
459,Número de publicaciones e historias,Operativo,Experiencia,Trimestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,217.0,Nivel 3
460,% de profesores (Contrato Indefinido- Fijo) impactados plan de desarrollo docente,Operativo,Calidad,Anual,"Avanzar en la construcción de una cultura de buena docencia centrada en el estudiante, su aprendizaje y en la excelencia pedagógica del equipo de profesores.",Fortalecer la oferta educativa y la innovación curricular,371.0,Nivel 3
462,Nivel Esfuerzo Editorial,Operativo,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,372.0,Nivel 3
463,Cumplimiento de las acciones del Plan de mejoramiento GPW,Estratégico,Transformación_Organizacional,Semestral,Estar en el ranking de la 100 mejores empresas para trabajar en Colombia ,"Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales",373.0,Nivel 1
464,Impacto en Redes Sociales por Tipo de Red Social,Operativo,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,218.0,Nivel 3
465,% de depuración histórico  SNIES,Estratégico,Transformación_Organizacional,Semestral,Asegurar un esquema de gobierno y calidad de datos  institucional.,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,374.0,Nivel 1
466,NPS Estudiantes,Estratégico,Experiencia,Semestral,Alcanzar a una satisfacción del servicio superior al 85%.,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,35.0,Nivel 1
467,NPS Graduados,Estratégico,Experiencia,Semestral,,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,220.0,Nivel 1
468,CES General,Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,375.0,Nivel 1
469,Cumplimiento Plan Anual Áreas sede Medellín,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,376.0,Nivel 1
470,Cumplimiento plan anual Secretaria académica y de extensión,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,377.0,Nivel 1
471,Cumplimiento plan anual Gerencia de Talento Humano,Estratégico,Transformación_Organizacional,Trimestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,378.0,Nivel 1
472,Cobertura de Recolección de Variables ADA (Arquitectura de datos para la analitica),Estratégico,Transformación_Organizacional,Semestral,,Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos,379.0,Nivel 1
900,Experiencia Institucional - Fase 3- Hub de experiencia,Estratégico,Experiencia,Mensual,"Diseñar e implementar el Modelo de experiencia institucional donde se definan los principios, valores, cualidades, indicadores y variables.",Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,39.0,Nivel 1
901,Centro de Idiomas Fase I - Stand By,Estratégico,Educación_para_toda_la_vida,Mensual,"Ofrecer 250 Microcertificaciones con 
1000 estudiantes al año 2026",Impulsar y potenciar la educación continua,83.0,Nivel 1
902,CREA Centro de Recursos y Experiencias para el aprendizaje - Fase de Adecuación,Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,13.0,Nivel 1
903,Migración modelo de transporte rotativo,Estratégico,Experiencia,Mensual,Innovar en el modelo de bienestar universitario para velar por la calidad de vida de todos los actores del POLI.,Garantizar una experiencia significativa y de valor agregado a la comunidad POLI,40.0,Nivel 1
904,Ecosistema E3,Estratégico,Sostenibilidad,Mensual,Creación de la asociación de graduados,"Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente",14.0,Nivel 1
905,Habilidades Poderosas,Estratégico,Calidad,Mensual,"Avanzar en la construcción de una cultura de buena docencia centrada en el estudiante, su aprendizaje y en la excelencia pedagógica del equipo de profesores.",Fortalecer la oferta educativa y la innovación curricular,15.0,Nivel 1
906,Ser PRO,Estratégico,Calidad,Mensual,Al 2025 alcanzar la acreditación institucional en alta calidad de la sede Bogotá ,Asegurar la alta calidad a nivel institucional,16.0,Nivel 1
907,Cultura de una buena docencia,Estratégico,Calidad,Mensual,"Avanzar en la construcción de una cultura de buena docencia centrada en el estudiante, su aprendizaje y en la excelencia pedagógica del equipo de profesores.",Fortalecer la oferta educativa y la innovación curricular,17.0,Nivel 1
908,Proyecto Silver,Estratégico,Expansión,Mensual,Diseñar un portafolio relevante y competitivo que garantice el crecimiento continuo del Poli.,Crecer con compromiso social ,32.0,Nivel 1
473,Programas con alineación curricular,Estratégico,Calidad,Semestral,Innovar en el currículo,Fortalecer la oferta educativa y la innovación curricular,18.0,Nivel 1
